"TIME","CH1","CH2","CH3","CH4","MATH"
-1.8012e-04,0.222,0.002,0.236,-0.04,1
-1.8008e-04,0.222,0.004,0.23,-0.052,1
-1.8004e-04,0.221,0,0.226,-0.032,1
-1.8000e-04,0.222,0.006,0.232,-0.036,1
-1.7996e-04,0.224,0.002,0.234,-0.044,1
-1.7992e-04,0.223,0.004,0.226,-0.052,1
-1.7988e-04,0.224,0.01,0.23,-0.044,1
-1.7984e-04,0.223,-0.004,0.234,-0.044,1
-1.7980e-04,0.225,0.012,0.236,-0.056,1
-1.7976e-04,0.222,0.006,0.236,-0.056,1
-1.7972e-04,0.222,-0.002,0.228,-0.056,1
-1.7968e-04,0.225,0.006,0.232,-0.052,1
-1.7964e-04,0.223,0.002,0.238,-0.052,1
-1.7960e-04,0.224,0.002,0.224,-0.052,1
-1.7956e-04,0.226,-0.002,0.226,-0.048,1
-1.7952e-04,0.225,0,0.23,-0.052,1
-1.7948e-04,0.222,-0.002,0.232,-0.044,1
-1.7944e-04,0.224,0,0.234,-0.056,1
-1.7940e-04,0.223,0.002,0.234,-0.056,1
-1.7936e-04,0.222,-0.002,0.234,-0.04,1
-1.7932e-04,0.225,0.004,0.24,-0.06,1
-1.7928e-04,0.221,-0.004,0.234,-0.064,1
-1.7924e-04,0.221,-0.004,0.23,-0.048,1
-1.7920e-04,0.225,0.006,0.234,-0.044,1
-1.7916e-04,0.225,0.012,0.232,-0.052,1
-1.7912e-04,0.225,0.002,0.236,-0.048,1
-1.7908e-04,0.224,0.004,0.236,-0.04,1
-1.7904e-04,0.226,-0.004,0.242,-0.04,1
-1.7900e-04,0.221,-0.002,0.23,-0.04,1
-1.7896e-04,0.223,0.004,0.226,-0.044,1
-1.7892e-04,0.221,0.004,0.228,-0.048,1
-1.7888e-04,0.223,0.002,0.228,-0.056,1
-1.7884e-04,0.223,-0.002,0.23,-0.044,1
-1.7880e-04,0.221,0,0.23,-0.056,1
-1.7876e-04,0.222,0.01,0.23,-0.052,1
-1.7872e-04,0.221,0,0.236,-0.052,1
-1.7868e-04,0.224,0,0.238,-0.06,1
-1.7864e-04,0.221,0.004,0.234,-0.056,1
-1.7860e-04,0.221,-0.002,0.232,-0.052,1
-1.7856e-04,0.22,0.002,0.238,-0.064,1
-1.7852e-04,0.218,0.008,0.228,-0.052,1
-1.7848e-04,0.221,0.004,0.236,-0.052,1
-1.7844e-04,0.225,0.006,0.238,-0.036,1
-1.7840e-04,0.222,-0.002,0.232,-0.036,1
-1.7836e-04,0.225,0.004,0.238,-0.06,1
-1.7832e-04,0.223,0.004,0.236,-0.048,1
-1.7828e-04,0.222,0.008,0.23,-0.044,1
-1.7824e-04,0.223,-0.004,0.226,-0.044,1
-1.7820e-04,0.223,-0.004,0.23,-0.064,1
-1.7816e-04,0.221,0.01,0.23,-0.048,1
-1.7812e-04,0.221,0,0.23,-0.048,1
-1.7808e-04,0.223,-0.002,0.23,-0.044,1
-1.7804e-04,0.223,0,0.228,-0.044,1
-1.7800e-04,0.221,0.002,0.236,-0.06,1
-1.7796e-04,0.221,0.004,0.234,-0.044,1
-1.7792e-04,0.225,-0.004,0.226,-0.048,1
-1.7788e-04,0.222,0.002,0.236,-0.056,1
-1.7784e-04,0.223,0,0.232,-0.052,1
-1.7780e-04,0.222,-0.002,0.232,-0.052,1
-1.7776e-04,0.222,0.012,0.234,-0.048,1
-1.7772e-04,0.223,0.01,0.23,-0.036,1
-1.7768e-04,0.225,0.006,0.236,-0.048,1
-1.7764e-04,0.222,-0.002,0.23,-0.052,1
-1.7760e-04,0.224,0,0.228,-0.036,1
-1.7756e-04,0.222,0.008,0.236,-0.044,1
-1.7752e-04,0.221,-0.002,0.232,-0.036,1
-1.7748e-04,0.223,0.008,0.234,-0.06,1
-1.7744e-04,0.224,0,0.222,-0.044,1
-1.7740e-04,0.225,0.002,0.234,-0.04,1
-1.7736e-04,0.224,-0.002,0.232,-0.048,1
-1.7732e-04,0.223,0,0.232,-0.052,1
-1.7728e-04,0.223,0,0.226,-0.048,1
-1.7724e-04,0.223,-0.002,0.236,-0.056,1
-1.7720e-04,0.222,0,0.236,-0.044,1
-1.7716e-04,0.222,0,0.23,-0.052,1
-1.7712e-04,0.221,-0.004,0.238,-0.044,1
-1.7708e-04,0.222,-0.002,0.232,-0.04,1
-1.7704e-04,0.223,0.002,0.24,-0.048,1
-1.7700e-04,0.224,0.004,0.232,-0.048,1
-1.7696e-04,0.223,-0.002,0.228,-0.048,1
-1.7692e-04,0.221,0,0.23,-0.036,1
-1.7688e-04,0.22,0.002,0.242,-0.052,1
-1.7684e-04,0.222,0.004,0.234,-0.052,1
-1.7680e-04,0.221,0.006,0.228,-0.052,1
-1.7676e-04,0.221,0.012,0.228,-0.056,1
-1.7672e-04,0.218,-0.002,0.234,-0.052,1
-1.7668e-04,0.222,0.004,0.23,-0.052,1
-1.7664e-04,0.225,0,0.236,-0.052,1
-1.7660e-04,0.224,0,0.236,-0.052,1
-1.7656e-04,0.22,0.006,0.232,-0.052,1
-1.7652e-04,0.223,0.006,0.23,-0.056,1
-1.7648e-04,0.222,0,0.232,-0.064,1
-1.7644e-04,0.223,0.006,0.232,-0.048,1
-1.7640e-04,0.225,0.002,0.236,-0.056,1
-1.7636e-04,0.221,0.008,0.232,-0.052,1
-1.7632e-04,0.222,0.004,0.234,-0.06,1
-1.7628e-04,0.223,0.004,0.236,-0.052,1
-1.7624e-04,0.223,0.01,0.236,-0.04,1
-1.7620e-04,0.223,0.002,0.226,-0.052,1
-1.7616e-04,0.225,0.004,0.232,-0.052,1
-1.7612e-04,0.222,0.002,0.228,-0.052,1
-1.7608e-04,0.222,0.002,0.228,-0.036,1
-1.7604e-04,0.223,0,0.238,-0.06,1
-1.7600e-04,0.222,0.002,0.232,-0.048,1
-1.7596e-04,0.225,0.004,0.232,-0.036,1
-1.7592e-04,0.223,0,0.23,-0.048,1
-1.7588e-04,0.221,-0.006,0.23,-0.048,1
-1.7584e-04,0.225,0.008,0.236,-0.052,1
-1.7580e-04,0.223,-0.002,0.234,-0.048,1
-1.7576e-04,0.222,0,0.236,-0.04,1
-1.7572e-04,0.221,0.002,0.236,-0.044,1
-1.7568e-04,0.224,-0.006,0.228,-0.056,1
-1.7564e-04,0.224,0.002,0.238,-0.056,1
-1.7560e-04,0.227,0.002,0.234,-0.04,1
-1.7556e-04,0.223,0,0.24,-0.04,1
-1.7552e-04,0.221,0.004,0.232,-0.048,1
-1.7548e-04,0.223,0.004,0.232,-0.048,1
-1.7544e-04,0.224,-0.006,0.236,-0.052,1
-1.7540e-04,0.224,0,0.232,-0.048,1
-1.7536e-04,0.223,0.006,0.23,-0.064,1
-1.7532e-04,0.224,-0.002,0.232,-0.052,1
-1.7528e-04,0.222,0.008,0.24,-0.056,1
-1.7524e-04,0.224,0,0.23,-0.052,1
-1.7520e-04,0.226,0.002,0.228,-0.056,1
-1.7516e-04,0.225,0,0.232,-0.036,1
-1.7512e-04,0.224,0.002,0.236,-0.044,1
-1.7508e-04,0.224,0.002,0.232,-0.052,1
-1.7504e-04,0.222,0.008,0.242,-0.044,1
-1.7500e-04,0.224,0.004,0.234,-0.048,1
-1.7496e-04,0.223,-0.006,0.232,-0.048,1
-1.7492e-04,0.224,0.002,0.236,-0.056,1
-1.7488e-04,0.223,0.006,0.232,-0.052,1
-1.7484e-04,0.222,0.004,0.23,-0.044,1
-1.7480e-04,0.223,0.004,0.232,-0.044,1
-1.7476e-04,0.225,0.004,0.236,-0.036,1
-1.7472e-04,0.223,0.002,0.228,-0.048,1
-1.7468e-04,0.221,0.002,0.236,-0.044,1
-1.7464e-04,0.221,0.002,0.234,-0.044,1
-1.7460e-04,0.224,0.002,0.234,-0.052,1
-1.7456e-04,0.222,0,0.24,-0.044,1
-1.7452e-04,0.223,-0.002,0.23,-0.048,1
-1.7448e-04,0.221,0.002,0.238,-0.04,1
-1.7444e-04,0.224,-0.002,0.234,-0.06,1
-1.7440e-04,0.222,0.004,0.234,-0.048,1
-1.7436e-04,0.221,0,0.228,-0.048,1
-1.7432e-04,0.221,0.01,0.238,-0.048,1
-1.7428e-04,0.222,0.006,0.242,-0.056,1
-1.7424e-04,0.222,0.002,0.23,-0.052,1
-1.7420e-04,0.221,0.002,0.234,-0.048,1
-1.7416e-04,0.221,0,0.236,-0.044,1
-1.7412e-04,0.221,0,0.238,-0.044,1
-1.7408e-04,0.223,0.002,0.226,-0.056,1
-1.7404e-04,0.224,0,0.24,-0.048,1
-1.7400e-04,0.222,0,0.234,-0.04,1
-1.7396e-04,0.225,0.002,0.232,-0.052,1
-1.7392e-04,0.22,0.01,0.23,-0.048,1
-1.7388e-04,0.227,0.006,0.228,-0.044,1
-1.7384e-04,0.226,0.004,0.226,-0.048,1
-1.7380e-04,0.224,0.01,0.23,-0.052,1
-1.7376e-04,0.224,0.006,0.232,-0.052,1
-1.7372e-04,0.223,0.002,0.232,-0.048,1
-1.7368e-04,0.223,0,0.23,-0.056,1
-1.7364e-04,0.221,-0.002,0.234,-0.044,1
-1.7360e-04,0.222,0.006,0.24,-0.052,1
-1.7356e-04,0.227,0.008,0.24,-0.044,1
-1.7352e-04,0.227,0.004,0.228,-0.044,1
-1.7348e-04,0.223,0.002,0.232,-0.052,1
-1.7344e-04,0.223,-0.004,0.234,-0.044,1
-1.7340e-04,0.225,0.002,0.236,-0.048,1
-1.7336e-04,0.223,0.002,0.23,-0.048,1
-1.7332e-04,0.223,-0.002,0.238,-0.06,1
-1.7328e-04,0.221,0.002,0.226,-0.044,1
-1.7324e-04,0.222,0.002,0.236,-0.048,1
-1.7320e-04,0.222,0.006,0.226,-0.048,1
-1.7316e-04,0.222,0.002,0.23,-0.052,1
-1.7312e-04,0.224,0.006,0.234,-0.048,1
-1.7308e-04,0.225,-0.002,0.234,-0.056,1
-1.7304e-04,0.225,0.002,0.236,-0.052,1
-1.7300e-04,0.221,0.006,0.23,-0.044,1
-1.7296e-04,0.222,0.004,0.23,-0.052,1
-1.7292e-04,0.22,-0.002,0.23,-0.052,1
-1.7288e-04,0.225,0.012,0.228,-0.048,1
-1.7284e-04,0.22,0.002,0.238,-0.064,1
-1.7280e-04,0.224,0.008,0.234,-0.052,1
-1.7276e-04,0.224,0,0.234,-0.052,1
-1.7272e-04,0.222,0.006,0.238,-0.044,1
-1.7268e-04,0.226,-0.002,0.234,-0.048,1
-1.7264e-04,0.222,0.006,0.236,-0.048,1
-1.7260e-04,0.224,0.002,0.232,-0.04,1
-1.7256e-04,0.222,0.006,0.232,-0.048,1
-1.7252e-04,0.221,0.008,0.226,-0.048,1
-1.7248e-04,0.22,0,0.238,-0.044,1
-1.7244e-04,0.223,0.004,0.232,-0.052,1
-1.7240e-04,0.223,0.006,0.234,-0.048,1
-1.7236e-04,0.223,0.006,0.23,-0.052,1
-1.7232e-04,0.224,0,0.234,-0.06,1
-1.7228e-04,0.22,0.01,0.236,-0.048,1
-1.7224e-04,0.223,0,0.234,-0.056,1
-1.7220e-04,0.224,-0.006,0.232,-0.052,1
-1.7216e-04,0.223,0.006,0.238,-0.06,1
-1.7212e-04,0.222,-0.004,0.236,-0.044,1
-1.7208e-04,0.224,0,0.24,-0.052,1
-1.7204e-04,0.221,0.002,0.234,-0.052,1
-1.7200e-04,0.219,-0.002,0.224,-0.036,1
-1.7196e-04,0.223,0.002,0.236,-0.04,1
-1.7192e-04,0.22,0.006,0.23,-0.048,1
-1.7188e-04,0.22,-0.004,0.23,-0.048,1
-1.7184e-04,0.223,-0.002,0.228,-0.056,1
-1.7180e-04,0.224,-0.004,0.228,-0.048,1
-1.7176e-04,0.22,0.006,0.232,-0.048,1
-1.7172e-04,0.223,0.002,0.234,-0.052,1
-1.7168e-04,0.22,-0.002,0.234,-0.04,1
-1.7164e-04,0.221,0,0.23,-0.064,1
-1.7160e-04,0.222,-0.004,0.234,-0.044,1
-1.7156e-04,0.223,0,0.234,-0.04,1
-1.7152e-04,0.224,-0.002,0.228,-0.052,1
-1.7148e-04,0.224,0.002,0.236,-0.044,1
-1.7144e-04,0.221,-0.002,0.238,-0.04,1
-1.7140e-04,0.221,0.002,0.228,-0.052,1
-1.7136e-04,0.221,0.006,0.226,-0.044,1
-1.7132e-04,0.223,0.004,0.232,-0.064,1
-1.7128e-04,0.22,0,0.228,-0.044,1
-1.7124e-04,0.223,0,0.238,-0.056,1
-1.7120e-04,0.225,0.01,0.23,-0.044,1
-1.7116e-04,0.224,0.006,0.232,-0.032,1
-1.7112e-04,0.223,-0.002,0.236,-0.044,1
-1.7108e-04,0.226,0,0.238,-0.048,1
-1.7104e-04,0.221,0.004,0.234,-0.052,1
-1.7100e-04,0.222,0,0.242,-0.044,1
-1.7096e-04,0.223,0,0.238,-0.048,1
-1.7092e-04,0.221,0.008,0.23,-0.036,1
-1.7088e-04,0.223,-0.002,0.24,-0.052,1
-1.7084e-04,0.223,0.004,0.228,-0.044,1
-1.7080e-04,0.226,0.004,0.234,-0.06,1
-1.7076e-04,0.223,0.004,0.236,-0.04,1
-1.7072e-04,0.223,0.004,0.236,-0.052,1
-1.7068e-04,0.224,0.002,0.234,-0.044,1
-1.7064e-04,0.222,-0.006,0.238,-0.04,1
-1.7060e-04,0.224,0,0.238,-0.052,1
-1.7056e-04,0.224,0,0.238,-0.044,1
-1.7052e-04,0.224,0.012,0.232,-0.056,1
-1.7048e-04,0.222,0.008,0.236,-0.048,1
-1.7044e-04,0.225,0.004,0.23,-0.052,1
-1.7040e-04,0.223,-0.002,0.23,-0.048,1
-1.7036e-04,0.221,0.004,0.236,-0.044,1
-1.7032e-04,0.224,0.004,0.234,-0.044,1
-1.7028e-04,0.226,-0.004,0.232,-0.056,1
-1.7024e-04,0.223,0,0.24,-0.04,1
-1.7020e-04,0.225,0,0.236,-0.04,1
-1.7016e-04,0.226,0.004,0.238,-0.04,1
-1.7012e-04,0.226,-0.004,0.232,-0.06,1
-1.7008e-04,0.224,0,0.234,-0.056,1
-1.7004e-04,0.222,0.006,0.238,-0.044,1
-1.7000e-04,0.223,0.01,0.232,-0.056,1
-1.6996e-04,0.223,-0.006,0.232,-0.04,1
-1.6992e-04,0.228,0.002,0.238,-0.052,1
-1.6988e-04,0.223,-0.002,0.238,-0.048,1
-1.6984e-04,0.225,-0.008,0.232,-0.048,1
-1.6980e-04,0.224,0.006,0.234,-0.056,1
-1.6976e-04,0.223,0.002,0.226,-0.048,1
-1.6972e-04,0.224,-0.006,0.23,-0.048,1
-1.6968e-04,0.224,0.002,0.23,-0.048,1
-1.6964e-04,0.221,0.004,0.236,-0.056,1
-1.6960e-04,0.222,0.006,0.232,-0.052,1
-1.6956e-04,0.225,0.002,0.238,-0.044,1
-1.6952e-04,0.223,-0.006,0.234,-0.044,1
-1.6948e-04,0.226,0.008,0.238,-0.04,1
-1.6944e-04,0.225,0.002,0.232,-0.044,1
-1.6940e-04,0.224,0,0.232,-0.056,1
-1.6936e-04,0.222,-0.002,0.242,-0.052,1
-1.6932e-04,0.222,0,0.236,-0.056,1
-1.6928e-04,0.225,0.004,0.234,-0.048,1
-1.6924e-04,0.224,-0.002,0.232,-0.048,1
-1.6920e-04,0.225,-0.002,0.234,-0.044,1
-1.6916e-04,0.226,-0.002,0.23,-0.052,1
-1.6912e-04,0.225,0.004,0.24,-0.048,1
-1.6908e-04,0.225,0.002,0.238,-0.048,1
-1.6904e-04,0.223,0.002,0.236,-0.052,1
-1.6900e-04,0.223,0,0.232,-0.044,1
-1.6896e-04,0.225,0.006,0.232,-0.048,1
-1.6892e-04,0.225,-0.006,0.234,-0.048,1
-1.6888e-04,0.223,-0.006,0.236,-0.048,1
-1.6884e-04,0.223,0.004,0.242,-0.048,1
-1.6880e-04,0.224,0,0.234,-0.056,1
-1.6876e-04,0.223,-0.004,0.238,-0.056,1
-1.6872e-04,0.223,-0.004,0.242,-0.04,1
-1.6868e-04,0.225,-0.002,0.228,-0.048,1
-1.6864e-04,0.223,0,0.234,-0.048,1
-1.6860e-04,0.223,0,0.238,-0.056,1
-1.6856e-04,0.224,0,0.23,-0.048,1
-1.6852e-04,0.222,0.006,0.23,-0.044,1
-1.6848e-04,0.222,-0.002,0.238,-0.052,1
-1.6844e-04,0.225,0.008,0.24,-0.052,1
-1.6840e-04,0.222,-0.002,0.234,-0.04,1
-1.6836e-04,0.223,0,0.228,-0.056,1
-1.6832e-04,0.223,0,0.236,-0.068,1
-1.6828e-04,0.226,0.006,0.238,-0.028,1
-1.6824e-04,0.224,-0.008,0.234,-0.052,1
-1.6820e-04,0.223,0,0.226,-0.052,1
-1.6816e-04,0.222,0.002,0.23,-0.056,1
-1.6812e-04,0.224,0.004,0.244,-0.048,1
-1.6808e-04,0.221,0.004,0.238,-0.048,1
-1.6804e-04,0.224,-0.002,0.238,-0.044,1
-1.6800e-04,0.223,-0.002,0.232,-0.052,1
-1.6796e-04,0.221,-0.002,0.232,-0.048,1
-1.6792e-04,0.223,0,0.238,-0.04,1
-1.6788e-04,0.225,0.006,0.228,-0.048,1
-1.6784e-04,0.224,-0.004,0.232,-0.044,1
-1.6780e-04,0.223,0.004,0.234,-0.048,1
-1.6776e-04,0.225,0,0.234,-0.056,1
-1.6772e-04,0.224,-0.006,0.232,-0.052,1
-1.6768e-04,0.223,-0.004,0.226,-0.04,1
-1.6764e-04,0.222,0,0.226,-0.044,1
-1.6760e-04,0.224,-0.006,0.236,-0.052,1
-1.6756e-04,0.224,0.006,0.234,-0.04,1
-1.6752e-04,0.221,0.002,0.23,-0.048,1
-1.6748e-04,0.225,0.004,0.226,-0.044,1
-1.6744e-04,0.222,0.002,0.238,-0.036,1
-1.6740e-04,0.224,-0.002,0.234,-0.044,1
-1.6736e-04,0.223,0,0.234,-0.036,1
-1.6732e-04,0.225,-0.002,0.24,-0.068,1
-1.6728e-04,0.225,0,0.234,-0.048,1
-1.6724e-04,0.221,-0.002,0.228,-0.056,1
-1.6720e-04,0.224,0.004,0.228,-0.052,1
-1.6716e-04,0.224,0.002,0.236,-0.048,1
-1.6712e-04,0.223,-0.002,0.23,-0.048,1
-1.6708e-04,0.223,0.006,0.232,-0.052,1
-1.6704e-04,0.225,0.004,0.23,-0.044,1
-1.6700e-04,0.223,-0.002,0.244,-0.04,1
-1.6696e-04,0.222,0.01,0.238,-0.044,1
-1.6692e-04,0.224,-0.004,0.234,-0.064,1
-1.6688e-04,0.224,0,0.238,-0.048,1
-1.6684e-04,0.226,0.002,0.238,-0.056,1
-1.6680e-04,0.225,0.002,0.234,-0.052,1
-1.6676e-04,0.224,0.006,0.232,-0.044,1
-1.6672e-04,0.224,0.004,0.232,-0.048,1
-1.6668e-04,0.224,-0.002,0.236,-0.032,1
-1.6664e-04,0.222,0.006,0.238,-0.052,1
-1.6660e-04,0.222,0.002,0.234,-0.044,1
-1.6656e-04,0.222,-0.002,0.232,-0.048,1
-1.6652e-04,0.221,0.002,0.238,-0.04,1
-1.6648e-04,0.224,0.004,0.234,-0.048,1
-1.6644e-04,0.223,0.006,0.242,-0.048,1
-1.6640e-04,0.224,-0.004,0.23,-0.052,1
-1.6636e-04,0.225,-0.002,0.228,-0.048,1
-1.6632e-04,0.225,0,0.232,-0.06,1
-1.6628e-04,0.224,0,0.238,-0.048,1
-1.6624e-04,0.223,0.002,0.236,-0.048,1
-1.6620e-04,0.221,0,0.222,-0.048,1
-1.6616e-04,0.224,-0.002,0.244,-0.056,1
-1.6612e-04,0.222,-0.002,0.232,-0.048,1
-1.6608e-04,0.22,-0.004,0.234,-0.048,1
-1.6604e-04,0.222,-0.006,0.238,-0.048,1
-1.6600e-04,0.225,0.002,0.232,-0.052,1
-1.6596e-04,0.223,0.002,0.23,-0.044,1
-1.6592e-04,0.224,0.004,0.242,-0.052,1
-1.6588e-04,0.225,0.004,0.236,-0.048,1
-1.6584e-04,0.224,-0.002,0.23,-0.048,1
-1.6580e-04,0.223,0.006,0.234,-0.056,1
-1.6576e-04,0.221,0.004,0.242,-0.048,1
-1.6572e-04,0.221,0.006,0.232,-0.052,1
-1.6568e-04,0.224,-0.002,0.23,-0.052,1
-1.6564e-04,0.225,-0.006,0.24,-0.044,1
-1.6560e-04,0.223,0.008,0.236,-0.048,1
-1.6556e-04,0.222,0.002,0.236,-0.06,1
-1.6552e-04,0.224,0,0.24,-0.04,1
-1.6548e-04,0.225,0,0.234,-0.056,1
-1.6544e-04,0.225,-0.002,0.228,-0.048,1
-1.6540e-04,0.223,0.004,0.226,-0.048,1
-1.6536e-04,0.225,-0.004,0.238,-0.056,1
-1.6532e-04,0.22,-0.002,0.234,-0.048,1
-1.6528e-04,0.22,0.006,0.234,-0.044,1
-1.6524e-04,0.224,0.002,0.244,-0.052,1
-1.6520e-04,0.225,0.002,0.234,-0.052,1
-1.6516e-04,0.221,-0.008,0.238,-0.048,1
-1.6512e-04,0.224,-0.004,0.24,-0.052,1
-1.6508e-04,0.222,0,0.236,-0.06,1
-1.6504e-04,0.22,0.006,0.234,-0.048,1
-1.6500e-04,0.223,0,0.238,-0.048,1
-1.6496e-04,0.224,0.002,0.232,-0.044,1
-1.6492e-04,0.223,0.006,0.232,-0.052,1
-1.6488e-04,0.223,0,0.234,-0.052,1
-1.6484e-04,0.221,0,0.23,-0.044,1
-1.6480e-04,0.224,0.008,0.236,-0.044,1
-1.6476e-04,0.224,0,0.234,-0.052,1
-1.6472e-04,0.222,-0.004,0.234,-0.048,1
-1.6468e-04,0.221,-0.008,0.232,-0.036,1
-1.6464e-04,0.226,-0.008,0.228,-0.056,1
-1.6460e-04,0.222,0,0.234,-0.056,1
-1.6456e-04,0.221,0,0.23,-0.048,1
-1.6452e-04,0.224,-0.002,0.236,-0.048,1
-1.6448e-04,0.22,-0.002,0.242,-0.048,1
-1.6444e-04,0.221,-0.002,0.234,-0.044,1
-1.6440e-04,0.223,0.008,0.238,-0.048,1
-1.6436e-04,0.221,0.002,0.242,-0.044,1
-1.6432e-04,0.223,0,0.238,-0.048,1
-1.6428e-04,0.223,-0.004,0.234,-0.048,1
-1.6424e-04,0.222,0.004,0.238,-0.044,1
-1.6420e-04,0.225,0.002,0.232,-0.048,1
-1.6416e-04,0.224,0.006,0.238,-0.052,1
-1.6412e-04,0.221,-0.002,0.234,-0.052,1
-1.6408e-04,0.224,0.002,0.236,-0.044,1
-1.6404e-04,0.224,0.004,0.232,-0.044,1
-1.6400e-04,0.221,0.002,0.24,-0.044,1
-1.6396e-04,0.22,0.002,0.234,-0.048,1
-1.6392e-04,0.223,0,0.23,-0.052,1
-1.6388e-04,0.222,-0.002,0.23,-0.04,1
-1.6384e-04,0.222,0.006,0.24,-0.052,1
-1.6380e-04,0.221,0,0.234,-0.044,1
-1.6376e-04,0.221,-0.006,0.236,-0.052,1
-1.6372e-04,0.224,0,0.23,-0.06,1
-1.6368e-04,0.224,-0.008,0.238,-0.052,1
-1.6364e-04,0.224,0.004,0.24,-0.052,1
-1.6360e-04,0.223,0,0.236,-0.04,1
-1.6356e-04,0.224,0.004,0.238,-0.06,1
-1.6352e-04,0.22,0.006,0.232,-0.056,1
-1.6348e-04,0.224,0.006,0.234,-0.056,1
-1.6344e-04,0.221,-0.004,0.228,-0.044,1
-1.6340e-04,0.222,0.002,0.234,-0.056,1
-1.6336e-04,0.221,-0.004,0.23,-0.048,1
-1.6332e-04,0.224,0.002,0.232,-0.04,1
-1.6328e-04,0.222,-0.002,0.24,-0.04,1
-1.6324e-04,0.22,0,0.23,-0.048,1
-1.6320e-04,0.221,0,0.232,-0.052,1
-1.6316e-04,0.221,-0.004,0.232,-0.044,1
-1.6312e-04,0.223,-0.002,0.24,-0.056,1
-1.6308e-04,0.223,0,0.236,-0.048,1
-1.6304e-04,0.222,0.002,0.234,-0.048,1
-1.6300e-04,0.224,-0.006,0.236,-0.036,1
-1.6296e-04,0.224,-0.004,0.238,-0.04,1
-1.6292e-04,0.223,0.004,0.238,-0.048,1
-1.6288e-04,0.223,0.002,0.234,-0.04,1
-1.6284e-04,0.222,0.002,0.24,-0.048,1
-1.6280e-04,0.225,0.01,0.236,-0.048,1
-1.6276e-04,0.224,-0.004,0.23,-0.048,1
-1.6272e-04,0.221,0.004,0.228,-0.036,1
-1.6268e-04,0.219,-0.004,0.232,-0.048,1
-1.6264e-04,0.221,-0.004,0.228,-0.048,1
-1.6260e-04,0.222,0.002,0.234,-0.044,1
-1.6256e-04,0.226,0,0.234,-0.044,1
-1.6252e-04,0.225,0.008,0.236,-0.036,1
-1.6248e-04,0.226,0.002,0.236,-0.056,1
-1.6244e-04,0.222,0,0.238,-0.06,1
-1.6240e-04,0.223,-0.002,0.236,-0.052,1
-1.6236e-04,0.227,-0.002,0.228,-0.04,1
-1.6232e-04,0.222,0.006,0.238,-0.056,1
-1.6228e-04,0.223,-0.004,0.236,-0.032,1
-1.6224e-04,0.223,0,0.234,-0.052,1
-1.6220e-04,0.223,0.004,0.236,-0.052,1
-1.6216e-04,0.225,0,0.232,-0.036,1
-1.6212e-04,0.225,-0.006,0.236,-0.052,1
-1.6208e-04,0.225,0,0.236,-0.052,1
-1.6204e-04,0.225,0.01,0.232,-0.044,1
-1.6200e-04,0.225,0,0.236,-0.044,1
-1.6196e-04,0.219,-0.002,0.236,-0.044,1
-1.6192e-04,0.223,-0.002,0.232,-0.052,1
-1.6188e-04,0.222,0,0.234,-0.052,1
-1.6184e-04,0.221,0.006,0.234,-0.044,1
-1.6180e-04,0.223,0.004,0.23,-0.052,1
-1.6176e-04,0.221,0,0.244,-0.044,1
-1.6172e-04,0.224,0.006,0.234,-0.056,1
-1.6168e-04,0.223,0.006,0.23,-0.06,1
-1.6164e-04,0.224,-0.002,0.232,-0.056,1
-1.6160e-04,0.223,0.002,0.23,-0.052,1
-1.6156e-04,0.225,0.002,0.238,-0.048,1
-1.6152e-04,0.221,0.006,0.234,-0.04,1
-1.6148e-04,0.224,0.012,0.234,-0.048,1
-1.6144e-04,0.224,0.004,0.24,-0.048,1
-1.6140e-04,0.224,0,0.236,-0.052,1
-1.6136e-04,0.223,0.002,0.234,-0.048,1
-1.6132e-04,0.223,-0.004,0.238,-0.044,1
-1.6128e-04,0.224,0.002,0.236,-0.052,1
-1.6124e-04,0.224,0.002,0.244,-0.04,1
-1.6120e-04,0.222,0.004,0.238,-0.044,1
-1.6116e-04,0.223,0,0.236,-0.04,1
-1.6112e-04,0.223,0.006,0.23,-0.04,1
-1.6108e-04,0.224,-0.006,0.232,-0.048,1
-1.6104e-04,0.223,-0.002,0.236,-0.044,1
-1.6100e-04,0.222,0.004,0.234,-0.04,1
-1.6096e-04,0.222,0.002,0.234,-0.044,1
-1.6092e-04,0.223,0.008,0.24,-0.048,1
-1.6088e-04,0.223,0.004,0.236,-0.052,1
-1.6084e-04,0.22,0.002,0.228,-0.044,1
-1.6080e-04,0.224,0.006,0.24,-0.052,1
-1.6076e-04,0.224,0.006,0.232,-0.048,1
-1.6072e-04,0.224,0.004,0.24,-0.056,1
-1.6068e-04,0.22,-0.002,0.236,-0.048,1
-1.6064e-04,0.223,-0.002,0.228,-0.04,1
-1.6060e-04,0.224,-0.004,0.24,-0.052,1
-1.6056e-04,0.223,0.002,0.234,-0.048,1
-1.6052e-04,0.222,0.006,0.228,-0.044,1
-1.6048e-04,0.223,-0.002,0.232,-0.036,1
-1.6044e-04,0.222,0.004,0.232,-0.044,1
-1.6040e-04,0.222,0.006,0.232,-0.044,1
-1.6036e-04,0.222,-0.004,0.226,-0.044,1
-1.6032e-04,0.223,0.004,0.23,-0.04,1
-1.6028e-04,0.221,-0.004,0.242,-0.052,1
-1.6024e-04,0.222,-0.004,0.234,-0.048,1
-1.6020e-04,0.223,0.004,0.226,-0.052,1
-1.6016e-04,0.223,0.002,0.226,-0.032,1
